Image,Class,W400,W410,W420,W430,W440,W450,W460,W470,W480,W490,W500,W510,W520,W530,W540,W550,W560,W570,W580,W590,W600,W610,W620,W630,W640,W650,W660,W670,W680,W690,W700
bcc_orig_56.mat,bcc,0.42243698,0.45995894,0.4550512,0.42810413,0.39085808,0.37686983,0.38388446,0.39399055,0.40246165,0.44198406,0.46692532,0.5005575,0.5098859,0.5365246,0.55448455,0.5572175,0.56120396,0.6011965,0.63656884,0.70785284,0.75876915,0.80823064,0.8528007,0.80632955,0.77161646,0.7824292,0.7953613,0.8119785,0.84225625,0.8561511,0.83304125
bcc_orig_57.mat,bcc,0.5030318,0.5566658,0.56940717,0.53921986,0.5095966,0.4930331,0.5031712,0.5100089,0.4806386,0.55282795,0.62069815,0.688464,0.74385846,0.8110558,0.8653282,0.873626,0.87956107,0.94661236,0.9776727,0.99934864,1.0111781,1.0269346,1.0334678,0.90974224,0.81158334,0.82259905,0.84168667,0.7920539,0.8879986,0.96611744,1.0244741
bcc_orig_58.mat,bcc,0.33819225,0.37997532,0.3842713,0.36897486,0.35061088,0.3452925,0.35654593,0.3588037,0.35775566,0.3941139,0.42021257,0.46725723,0.4908548,0.53600013,0.5647001,0.5747273,0.59390986,0.6328242,0.65881217,0.7081642,0.7340677,0.76854485,0.7955837,0.72621316,0.67026234,0.67012924,0.67628735,0.66706455,0.71006954,0.7427609,0.7523329
bcc_orig_59.mat,bcc,0.6245692,0.6765016,0.6897768,0.65639734,0.6301685,0.6142762,0.6242547,0.63426894,0.5829954,0.67350006,0.75983053,0.8331473,0.90960336,0.9920362,1.0638596,1.0723417,1.0723691,1.1354275,1.1592468,1.2037815,1.233792,1.2529294,1.2585064,1.1317167,1.0203757,1.0105155,1.0176582,0.9318639,1.0111988,1.0487095,1.0980728
bcc_orig_6.mat,bcc,0.46551025,0.5017741,0.49479598,0.47182354,0.44595727,0.42838523,0.43072164,0.43063793,0.42435274,0.46887553,0.49640572,0.55458325,0.5940581,0.6577697,0.70238674,0.7225994,0.74726003,0.78322494,0.7929855,0.87395614,0.9065834,0.93373215,0.9550629,0.8910873,0.8273306,0.80311537,0.79855025,0.7906271,0.8208834,0.82863367,0.8354598
bcc_orig_60.mat,bcc,0.5290197,0.5728174,0.5767612,0.5417758,0.50696564,0.48428065,0.48663312,0.4908928,0.4623114,0.52977806,0.5918635,0.6556162,0.7101613,0.7723044,0.8219575,0.8288326,0.84064573,0.88898176,0.90587646,0.9437662,0.963737,0.9738924,0.9787028,0.8751769,0.7893375,0.788709,0.8012605,0.75713366,0.8367081,0.89851063,0.9504943
bcc_orig_61.mat,bcc,0.62261885,0.65970325,0.6645665,0.6292613,0.5991183,0.5760567,0.57599753,0.5808029,0.5325219,0.6085614,0.682187,0.74182624,0.805579,0.8728973,0.9328798,0.93602866,0.9456896,0.98590654,1.0006579,1.0620917,1.1067498,1.1270038,1.1373066,1.0378777,0.94864446,0.93168217,0.9316356,0.8494058,0.90951836,0.93571115,0.9747326
bcc_orig_62.mat,bcc,0.2545887,0.30338287,0.2968645,0.2880959,0.27283466,0.27471465,0.297512,0.30547044,0.3343792,0.35351908,0.35425925,0.38858095,0.3796293,0.41825306,0.43938568,0.45944083,0.47822726,0.52582777,0.5803062,0.6611666,0.7132503,0.7844526,0.84259707,0.7905431,0.7499156,0.7488072,0.73493457,0.73551327,0.7411158,0.7436302,0.69305277
bcc_orig_63.mat,bcc,0.38596192,0.42583653,0.4071716,0.384502,0.36140507,0.3379476,0.3404964,0.34063706,0.35149777,0.38893333,0.40715656,0.47175688,0.49976727,0.5520077,0.5777804,0.5940309,0.6145475,0.6286265,0.61768687,0.6875582,0.7029555,0.7081367,0.72225136,0.6619721,0.60122854,0.5839057,0.58056563,0.5818622,0.62742764,0.6472783,0.6545707
bcc_orig_64.mat,bcc,0.4425262,0.48978725,0.4847385,0.46825367,0.44044957,0.4318923,0.451183,0.46774107,0.49347752,0.5323557,0.53969735,0.58963364,0.61218554,0.6762807,0.7120083,0.7366921,0.7673668,0.8025788,0.8136825,0.92364466,0.96509355,1.0239425,1.0715032,1.0323524,0.9832638,0.95719343,0.9480694,0.96349823,0.95699394,0.90687865,0.85675514
bcc_orig_65.mat,bcc,0.42174208,0.4649794,0.46031055,0.43722415,0.41513306,0.39701402,0.4030333,0.40363413,0.39731887,0.44432467,0.4813036,0.5437734,0.5804706,0.64005226,0.6798382,0.69409215,0.71032345,0.74800956,0.75939214,0.8115768,0.832002,0.84951323,0.8666289,0.78501403,0.7137462,0.70894206,0.7129553,0.68397105,0.74376154,0.7858211,0.8134821
bcc_orig_66.mat,bcc,0.32013446,0.38822153,0.41139856,0.40598312,0.40037233,0.42633387,0.46198246,0.46784994,0.46711993,0.5108243,0.5525424,0.6099595,0.6403925,0.70341676,0.7512137,0.77331936,0.78568685,0.87534606,0.95338476,0.9711903,0.99219596,1.0517435,1.0874434,0.9640832,0.88064724,0.90345496,0.90674347,0.8875676,0.9497918,1.0269078,1.0331696
bcc_orig_67.mat,bcc,0.3900161,0.42138135,0.40075657,0.37600288,0.3501036,0.32619017,0.32187137,0.3176261,0.32027805,0.3566757,0.37379834,0.43133986,0.457161,0.49897802,0.51908237,0.53030646,0.5509643,0.5581154,0.5456032,0.6182739,0.6393193,0.64337707,0.6558324,0.60795456,0.5581024,0.5372937,0.5312859,0.54528326,0.5788803,0.59212035,0.5889161
bcc_orig_68.mat,bcc,0.3981074,0.42360774,0.39672026,0.37287787,0.34905654,0.32078987,0.31276742,0.30579466,0.30347365,0.3410968,0.35631254,0.4171073,0.44621247,0.4900047,0.51260144,0.52557486,0.54180366,0.53431326,0.5067879,0.5842799,0.60425484,0.60007864,0.60981935,0.57092845,0.52542216,0.4950497,0.47811264,0.49494556,0.5196475,0.5224825,0.515066
bcc_orig_69.mat,bcc,0.5050122,0.5222119,0.49711564,0.46083322,0.41214797,0.37630415,0.36750522,0.37615064,0.3986288,0.4378327,0.45475805,0.5028844,0.52862215,0.5713675,0.59132725,0.59384197,0.60086936,0.58817524,0.5598051,0.6977398,0.7741334,0.81696504,0.8626033,0.8625209,0.8369291,0.8005303,0.78909224,0.8097069,0.81895274,0.7904334,0.7971592
bcc_orig_7.mat,bcc,0.403786,0.43772513,0.41718817,0.39141345,0.364719,0.33870453,0.33662665,0.33536065,0.34036034,0.37889725,0.39895135,0.46078297,0.4919944,0.54147327,0.56672204,0.5788701,0.5979545,0.6019206,0.5836264,0.6583666,0.681053,0.68678904,0.7024794,0.65427047,0.60355526,0.5825354,0.57658726,0.5812949,0.61779237,0.6288655,0.6314382
bcc_orig_70.mat,bcc,0.3990746,0.4436276,0.45038515,0.43016237,0.4074492,0.39960712,0.40877956,0.410564,0.4022723,0.4476325,0.48605296,0.5406698,0.5752051,0.6262102,0.66138583,0.6703586,0.6890212,0.7320608,0.75758827,0.7990576,0.822009,0.850778,0.87201154,0.78726584,0.7209132,0.72426325,0.7340988,0.7201437,0.7805423,0.83376074,0.85938126
bcc_orig_71.mat,bcc,0.18341826,0.23968326,0.22177091,0.21920024,0.2125157,0.21266827,0.24600759,0.26311716,0.3277701,0.3368247,0.32074752,0.3680207,0.35479784,0.39525738,0.40727937,0.433668,0.44833404,0.4681982,0.49228635,0.55473125,0.57190734,0.6145874,0.6653318,0.6227492,0.59031516,0.59900606,0.5916973,0.6064136,0.6133675,0.5976913,0.52075136
bcc_orig_72.mat,bcc,0.28587106,0.3362472,0.30918932,0.29242358,0.27349386,0.26628911,0.2826125,0.2830887,0.31313512,0.34353808,0.34125176,0.4144515,0.4319315,0.4877146,0.50779295,0.53718567,0.5589799,0.5644488,0.5526398,0.6428692,0.6659531,0.6904938,0.7241699,0.67960453,0.63198155,0.6064408,0.57840383,0.6314791,0.65375376,0.66784227,0.64998585
bcc_orig_73.mat,bcc,0.4542215,0.49400282,0.47059524,0.4346412,0.38933265,0.37492225,0.3754302,0.37812135,0.39715374,0.43767393,0.44669902,0.5087531,0.53847456,0.5812879,0.5903527,0.60307837,0.6336906,0.6341666,0.60836536,0.7104441,0.7389953,0.7573151,0.77966607,0.7497119,0.708328,0.6773618,0.6698717,0.74792063,0.7626766,0.7540608,0.7350781
bcc_orig_74.mat,bcc,0.4510199,0.48095948,0.45702848,0.42927125,0.40246445,0.3719956,0.36538854,0.36098248,0.35305887,0.39761925,0.42119852,0.48464164,0.5204523,0.57105565,0.59985226,0.61249566,0.6286621,0.6307817,0.60635173,0.68180156,0.7007939,0.69839346,0.7078315,0.65832996,0.60331184,0.57545555,0.5639342,0.5633537,0.5962292,0.6014423,0.60588515
bcc_orig_75.mat,bcc,0.44805756,0.4851406,0.4764818,0.44671327,0.41123745,0.38744426,0.38571632,0.38806477,0.3907041,0.43616053,0.4656333,0.5265849,0.5655661,0.6173619,0.6470985,0.65754235,0.68190366,0.7047093,0.6993783,0.7635083,0.78136283,0.78792435,0.7965492,0.731789,0.67089504,0.6574151,0.6667235,0.6785742,0.730383,0.76062036,0.7803206
bcc_orig_76.mat,bcc,0.3982586,0.43801117,0.44154698,0.42042145,0.39516747,0.387162,0.3940695,0.39702624,0.38460493,0.42707497,0.46052185,0.4976333,0.5151623,0.55049896,0.57792187,0.5810795,0.5927907,0.6383177,0.67991996,0.7415332,0.78976655,0.8391247,0.87349784,0.8031184,0.7450198,0.7399079,0.7356205,0.71061474,0.74318033,0.7730673,0.77709097
bcc_orig_77.mat,bcc,0.3740375,0.41033822,0.3881349,0.3652876,0.34082782,0.3173318,0.31850293,0.31843796,0.33145183,0.36656958,0.37934995,0.4404069,0.4639921,0.51092005,0.5314061,0.5464336,0.5658587,0.57332224,0.5585393,0.63604903,0.6553143,0.6616474,0.6773468,0.62828887,0.5744503,0.5519593,0.54331714,0.55536914,0.5907287,0.6025663,0.6030933
bcc_orig_78.mat,bcc,0.5205433,0.53739285,0.52068704,0.4859849,0.42810392,0.38068548,0.36859277,0.386299,0.43016133,0.47260863,0.48761052,0.54783595,0.5883347,0.63853174,0.6612416,0.66930294,0.6884721,0.6692873,0.6207519,0.7125538,0.7296536,0.7229924,0.726438,0.69439536,0.6469029,0.6177993,0.6327874,0.69126374,0.7386642,0.7472376,0.78517157
bcc_orig_79.mat,bcc,0.41518578,0.4548598,0.44309923,0.41793853,0.39236963,0.37267676,0.3742863,0.37333858,0.37283123,0.4150255,0.44206074,0.50270045,0.5350446,0.5854459,0.61365056,0.62514186,0.6448255,0.6680734,0.667594,0.72986746,0.74915946,0.76049477,0.77557343,0.7102453,0.6494653,0.6374542,0.6406872,0.6379955,0.6836696,0.70666873,0.71412194
bcc_orig_8.mat,bcc,0.48660204,0.5298234,0.51901704,0.48876235,0.46116355,0.43819657,0.44127735,0.44234532,0.43218857,0.48462716,0.5243882,0.5916388,0.636225,0.6996481,0.7390798,0.75204957,0.77177495,0.80167913,0.7980116,0.8585233,0.87604076,0.8845705,0.89666665,0.8190265,0.7462398,0.7345948,0.73920435,0.70985156,0.76599914,0.7926399,0.8158173
bcc_orig_80.mat,bcc,0.47126,0.5322456,0.553249,0.52581567,0.4961952,0.48487872,0.499625,0.5095597,0.48778796,0.5614075,0.63380104,0.7048286,0.7608054,0.8269425,0.88187546,0.88976175,0.88952154,0.9677907,1.0123222,1.0148076,1.0187217,1.0358547,1.0419725,0.9030005,0.79982173,0.82454515,0.8551731,0.81879187,0.93041646,1.0287219,1.0904231
bcc_orig_81.mat,bcc,0.20871086,0.26751232,0.25824013,0.25076994,0.23513849,0.23518951,0.2631764,0.27572414,0.31884673,0.341642,0.33621106,0.39278623,0.39796683,0.44461945,0.46237114,0.4884282,0.5012291,0.5345223,0.55176526,0.61389357,0.628583,0.67211527,0.7174385,0.6683704,0.6277448,0.6326046,0.63178957,0.6789683,0.7093507,0.7241835,0.6986852
bcc_orig_82.mat,bcc,0.34795648,0.37981144,0.357713,0.34138417,0.322846,0.29813784,0.29828665,0.2979308,0.31163043,0.34179747,0.35051414,0.4031989,0.4176797,0.45777717,0.4794346,0.4943689,0.50521004,0.51404715,0.51069146,0.5808036,0.60040003,0.6084283,0.6257821,0.577597,0.52846634,0.50825334,0.49521175,0.49789375,0.5199449,0.5188274,0.49464524
bcc_orig_83.mat,bcc,0.4424358,0.4805692,0.4720508,0.44269967,0.40780985,0.38215685,0.38116318,0.3848021,0.3873028,0.43395618,0.46365553,0.5252984,0.56469804,0.617425,0.6473667,0.65731514,0.68014574,0.7019211,0.6939294,0.75584924,0.77022696,0.77468437,0.78266716,0.7174108,0.6556248,0.6431057,0.6545602,0.66363937,0.7174024,0.74440664,0.7643886
bcc_orig_84.mat,bcc,0.5112603,0.55770105,0.5425284,0.50093734,0.45220557,0.41649926,0.41734698,0.42873883,0.43909293,0.49701658,0.53212625,0.60618544,0.6525261,0.71870947,0.753569,0.76904553,0.7946873,0.8072149,0.78088087,0.8543591,0.86690176,0.8716518,0.88190216,0.80985284,0.73324746,0.71371806,0.71654266,0.7211898,0.78934133,0.8253751,0.87525856
bcc_orig_85.mat,bcc,0.5442272,0.55711406,0.52700603,0.49303994,0.44523227,0.40919635,0.40057802,0.41040742,0.45524603,0.4866329,0.49663582,0.55882305,0.59903765,0.6586322,0.6824053,0.6885613,0.69210225,0.66157347,0.60469764,0.76661533,0.84703845,0.891586,0.93981296,0.9498229,0.92158747,0.86872095,0.85001916,0.8803206,0.8899012,0.8504329,0.88208383
bcc_orig_86.mat,bcc,0.42726174,0.4681528,0.4477735,0.41688588,0.38519877,0.36350095,0.3640816,0.3628079,0.37003502,0.4109089,0.43048185,0.49633574,0.5281434,0.5803429,0.6021019,0.61584055,0.6447092,0.65638626,0.6395618,0.7203392,0.74054605,0.7495875,0.76535463,0.7103067,0.65079474,0.6287595,0.625307,0.637908,0.6790134,0.6937068,0.70192593
bcc_orig_87.mat,bcc,0.49142483,0.52574086,0.5045376,0.4689296,0.43311,0.40051976,0.39484292,0.39400455,0.38793752,0.4379717,0.46803257,0.53487456,0.577195,0.6348015,0.6659982,0.67737764,0.6993139,0.7094984,0.6847712,0.76475674,0.7854454,0.7858639,0.7951203,0.73923296,0.6765811,0.6510449,0.64958984,0.6449868,0.69095796,0.7031332,0.7248138
bcc_orig_88.mat,bcc,0.39289486,0.44728953,0.44952202,0.42987093,0.4103716,0.40340167,0.41760373,0.42061365,0.42519742,0.46942887,0.5044754,0.5697266,0.6034406,0.6601462,0.6927583,0.70609283,0.72551167,0.77169174,0.7931686,0.8317614,0.84196955,0.8642977,0.88458997,0.79119784,0.7165292,0.7254208,0.74211925,0.73089004,0.80130917,0.85308176,0.8718995
bcc_orig_89.mat,bcc,0.2881268,0.32733163,0.29760268,0.2747617,0.23295376,0.2137196,0.2192604,0.22701302,0.2734153,0.29956496,0.28435713,0.3387838,0.341947,0.3831091,0.3901758,0.40859643,0.42631721,0.4208206,0.4097074,0.5522039,0.620993,0.6873564,0.75006956,0.7497115,0.7301683,0.688807,0.6544555,0.7560282,0.7499139,0.7370004,0.7053981
bcc_orig_9.mat,bcc,0.50245833,0.5441869,0.5370629,0.5054192,0.47476414,0.4498542,0.45111808,0.45282823,0.4378975,0.49447268,0.5409053,0.6069337,0.6534715,0.71629226,0.7597383,0.77190995,0.79153347,0.82365096,0.8258357,0.88515455,0.90908575,0.9196735,0.93135166,0.8480087,0.77310145,0.76311815,0.7674935,0.73505795,0.7988126,0.84008974,0.8741356
bcc_orig_90.mat,bcc,0.42559224,0.46814612,0.4591222,0.43020642,0.39841586,0.38097334,0.3844706,0.3843098,0.3846286,0.42745352,0.45505753,0.512401,0.5412496,0.5940778,0.62553,0.6405465,0.6628434,0.70577294,0.7238181,0.79137975,0.81785333,0.84331876,0.8642099,0.7901556,0.72254467,0.71307504,0.7175634,0.7174134,0.7678986,0.80273217,0.8218303
bcc_orig_91.mat,bcc,0.38029295,0.4192752,0.3944668,0.36601442,0.33511823,0.32035473,0.32268962,0.3192809,0.33063248,0.36496142,0.37333527,0.43221045,0.45112985,0.49283144,0.5056994,0.52028936,0.54708666,0.55663455,0.5483261,0.6383099,0.6681874,0.6885675,0.7136582,0.67235744,0.6262105,0.6016901,0.58773226,0.6265636,0.6481275,0.65644354,0.641693
bcc_orig_92.mat,bcc,0.3448482,0.37926802,0.3683935,0.3450352,0.3099698,0.28999904,0.29177305,0.29872432,0.31738567,0.349825,0.36415124,0.4004037,0.40303823,0.43103668,0.44601184,0.44836286,0.4543618,0.47453493,0.50113,0.59483594,0.6607325,0.71977174,0.7732402,0.74124074,0.71077156,0.7029218,0.701057,0.7239591,0.7408698,0.74206567,0.71251696
bcc_orig_93.mat,bcc,0.5365595,0.5482786,0.520493,0.48625052,0.43278515,0.39656702,0.3860499,0.40071672,0.4448686,0.48283777,0.49996066,0.553495,0.5884825,0.6290635,0.65330434,0.6594952,0.63721627,0.6297905,0.59881395,0.730661,0.8014304,0.8290323,0.8676175,0.87552,0.86215574,0.8377332,0.8430049,0.91329193,0.92875314,0.8974986,0.89053977
bcc_orig_94.mat,bcc,0.4017339,0.4469154,0.4187502,0.39040643,0.35954967,0.3375257,0.34491622,0.3459839,0.36653295,0.40604436,0.4135554,0.492326,0.52887124,0.6022414,0.6343598,0.66400284,0.69198745,0.70026314,0.66797656,0.7728974,0.79512507,0.81125176,0.83566827,0.7909502,0.7312619,0.69449013,0.6735715,0.7060702,0.74029344,0.7483799,0.7671221
bcc_orig_95.mat,bcc,0.35782418,0.3991504,0.38025376,0.35626766,0.3308128,0.31638047,0.32024166,0.3182912,0.32879338,0.3637,0.37625158,0.4338523,0.45208994,0.49249464,0.50784814,0.5192757,0.5380434,0.5550518,0.5572007,0.63699013,0.66606504,0.68722326,0.71204764,0.66045797,0.6087034,0.5904525,0.583687,0.60744697,0.63571674,0.6431608,0.6242282
bcc_orig_96.mat,bcc,0.48187092,0.5265273,0.5342138,0.50863534,0.48333395,0.47471842,0.48475567,0.489069,0.46009433,0.520453,0.5772561,0.62964076,0.6719508,0.7300997,0.78087586,0.7904155,0.79981387,0.85352,0.89295894,0.93935436,0.9807379,1.018909,1.0415951,0.9419572,0.8632715,0.86022514,0.8520248,0.79989386,0.85638916,0.91564906,0.94829476
bcc_orig_97.mat,bcc,0.42532003,0.4686108,0.46267986,0.43456912,0.4012876,0.38051733,0.3825443,0.38588643,0.39685526,0.4405112,0.46920905,0.5348379,0.5737929,0.6288182,0.65820193,0.6713727,0.697719,0.7274424,0.7281036,0.7823705,0.7907967,0.7952682,0.8018962,0.72380555,0.65403205,0.64681375,0.6647446,0.6808105,0.74507236,0.7849921,0.8090797
bcc_orig_98.mat,bcc,0.45609465,0.49883202,0.5010099,0.472144,0.43728977,0.4166525,0.41921914,0.42444044,0.41762155,0.47140855,0.5135201,0.57377124,0.6162974,0.6694991,0.7060729,0.71459,0.7325068,0.7719451,0.783855,0.8283281,0.84311795,0.85472935,0.8633379,0.77784956,0.70644486,0.70516944,0.72188175,0.7199072,0.78826153,0.8396891,0.87403154
bcc_orig_99.mat,bcc,0.37197453,0.41961,0.42093423,0.4011397,0.37952474,0.36528966,0.3760403,0.3808661,0.38187006,0.42768785,0.46489394,0.5257763,0.560434,0.6195395,0.6620506,0.67856526,0.68877715,0.73828995,0.76425564,0.8056692,0.8240431,0.8487169,0.86937416,0.78343254,0.71310365,0.7165425,0.727227,0.70706445,0.7702371,0.8192814,0.848218
dermatofibroma_aug_0.mat,dermatofibroma,0.40653655,0.44918522,0.44608727,0.42005086,0.3940124,0.38529134,0.39415613,0.39393649,0.38764066,0.42617145,0.4555917,0.5007958,0.52129924,0.5692752,0.5999678,0.60942566,0.6296392,0.67970854,0.7157177,0.7856331,0.831721,0.8798401,0.91615313,0.8437005,0.78107095,0.7786076,0.7784723,0.7472797,0.7909782,0.82548255,0.84009707
dermatofibroma_aug_1.mat,dermatofibroma,0.26676437,0.3147149,0.31642476,0.30606702,0.2898699,0.2932219,0.3126024,0.3214818,0.3483267,0.3696578,0.38050726,0.4132274,0.4074816,0.43161902,0.44023132,0.44327074,0.455108,0.4875319,0.5326608,0.59757847,0.64811325,0.71712285,0.77778107,0.73175335,0.7001107,0.7148535,0.72342056,0.7286967,0.747807,0.7489702,0.69885373
dermatofibroma_aug_10.mat,dermatofibroma,0.17157754,0.2404463,0.22596662,0.22631453,0.21698372,0.23128292,0.2705699,0.28302324,0.3456408,0.36067334,0.3358793,0.40000635,0.3979905,0.45266032,0.4667607,0.5034999,0.5201176,0.5557745,0.5751291,0.65440714,0.66638815,0.71957606,0.77269316,0.7234085,0.6808533,0.675801,0.65959114,0.74363977,0.75366706,0.7522619,0.69086444
dermatofibroma_aug_100.mat,dermatofibroma,0.2717429,0.3317843,0.34140638,0.33876413,0.32583,0.33841997,0.37266675,0.38945043,0.41598386,0.4428551,0.4459539,0.4816212,0.4842085,0.5311345,0.5582723,0.58071995,0.6006897,0.6695422,0.7280643,0.7882496,0.816131,0.8866093,0.9394357,0.8759977,0.8296838,0.8390148,0.8427723,0.85853565,0.86485714,0.85145515,0.7856453
dermatofibroma_aug_101.mat,dermatofibroma,0.466035,0.49927747,0.49797165,0.4663186,0.43218273,0.40479428,0.40205103,0.40448144,0.38318837,0.43965217,0.4858712,0.5412904,0.5861183,0.639,0.67733306,0.6792843,0.6870922,0.72027755,0.72255474,0.77703786,0.80345494,0.8181419,0.83059347,0.76079017,0.6955529,0.68620026,0.69804174,0.6701984,0.7291749,0.76101077,0.8035498
dermatofibroma_aug_102.mat,dermatofibroma,0.32447693,0.36080068,0.33449703,0.31477147,0.2969698,0.2800107,0.284782,0.28176716,0.29607335,0.32546335,0.33273017,0.39377683,0.4118498,0.456115,0.47282484,0.48994246,0.5097992,0.5075561,0.49051413,0.5720443,0.5979985,0.6098878,0.63314915,0.59291965,0.5474191,0.52406573,0.50368935,0.5154916,0.5428188,0.5527781,0.5455465
dermatofibroma_aug_103.mat,dermatofibroma,0.49173337,0.49209982,0.46002552,0.43018505,0.37140167,0.32130566,0.30142155,0.31629154,0.36010888,0.3991172,0.4086172,0.45583776,0.47881603,0.5117362,0.544437,0.56099474,0.5370715,0.52288604,0.50857085,0.64765507,0.7295207,0.7566262,0.79601496,0.80595016,0.8007251,0.77106386,0.76705223,0.8761688,0.88982147,0.87647104,0.86542976
dermatofibroma_aug_104.mat,dermatofibroma,0.57902026,0.5975331,0.5637975,0.5258855,0.470347,0.43529773,0.42583102,0.43953544,0.48628834,0.52688277,0.53552,0.6040014,0.6503958,0.7096166,0.73593736,0.74760306,0.7447362,0.71172017,0.65445876,0.84027576,0.9341204,0.9797369,1.0282866,1.0379484,1.0066534,0.9415016,0.91523325,0.9877212,0.98998755,0.9314325,0.93991745
dermatofibroma_aug_105.mat,dermatofibroma,0.38374346,0.42258513,0.39558795,0.36880946,0.3424925,0.32597047,0.33090952,0.33081082,0.35057744,0.37895605,0.3841611,0.44264436,0.46225983,0.5089602,0.5225891,0.5378393,0.56595135,0.5697691,0.551378,0.6431349,0.6689266,0.68446875,0.70765287,0.66934013,0.6206818,0.59396213,0.58024997,0.5921405,0.612941,0.6084836,0.5981298
dermatofibroma_aug_106.mat,dermatofibroma,0.27147898,0.31564662,0.2791648,0.26141208,0.23946683,0.23190944,0.2470004,0.24997726,0.2947525,0.31542876,0.30029553,0.36580533,0.37225392,0.41631252,0.42302436,0.4513033,0.4807147,0.4636386,0.44033375,0.54041445,0.56457025,0.5848728,0.6185843,0.59586644,0.56488377,0.5333309,0.4981251,0.5681398,0.56921625,0.56676686,0.52689487
dermatofibroma_aug_107.mat,dermatofibroma,0.3899455,0.42487553,0.3994161,0.36982247,0.33633056,0.31982926,0.32218271,0.3227995,0.33598173,0.36749622,0.37365845,0.4205526,0.43143752,0.4677232,0.47815713,0.4874077,0.5086519,0.51270956,0.50645614,0.6139103,0.6653439,0.7047012,0.74570113,0.7233012,0.6897354,0.6636913,0.6444928,0.66766196,0.6709146,0.6525649,0.62014985
dermatofibroma_aug_108.mat,dermatofibroma,0.32761064,0.37489986,0.40469193,0.39255923,0.36923724,0.37117067,0.38747907,0.39539602,0.3745214,0.4240675,0.46737084,0.50154275,0.5249435,0.56411225,0.60501266,0.61047876,0.61490554,0.6967692,0.77270114,0.79599845,0.8310157,0.8886657,0.9198472,0.81618816,0.7459609,0.7641161,0.77887344,0.76761603,0.8334103,0.91039985,0.94436455
dermatofibroma_aug_109.mat,dermatofibroma,0.3418313,0.39217955,0.39903417,0.38361028,0.36278003,0.35241982,0.36787722,0.37589428,0.38464436,0.42486426,0.45456883,0.509313,0.5376578,0.59564257,0.6346079,0.65060306,0.6659364,0.7216133,0.7556383,0.7960893,0.8131887,0.8483314,0.8757092,0.7908512,0.7244121,0.7333954,0.75072926,0.73812973,0.7980993,0.8422669,0.8603604
dermatofibroma_aug_11.mat,dermatofibroma,0.18104646,0.23366582,0.23527594,0.24044183,0.24271762,0.26355833,0.2956251,0.3007254,0.33847216,0.34489423,0.33953094,0.37570563,0.36438125,0.39633602,0.40764615,0.42527416,0.4443633,0.48254296,0.5344285,0.5866548,0.620844,0.68709534,0.7429136,0.6843786,0.6468492,0.6580887,0.6448259,0.6506004,0.6615808,0.6777895,0.6207589
